PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
model13a, 0.0, 0.0, 3.0, 23.0, 4.0, 5.0, 0.0, 0.0, 45.0, 14.0, 7.3704876427, 4.0198474037111, 137.07000000000002, 15.242331870380886, 12.920018909363813, 1.560189336466855, 1.5597850494434244, 0.0, 0.0, 0.0, 0.0, 21.386197486174073, 4.852171994733093, 1.4683021894765594e-14, 1.4683021894765594e-14, 3.437095815781786, 2.836325880711639, 2.9215533127832405, 2.9000042911144686, 0.0, 0.0, -0.7253366919936003, -0.23344647944848437, -274.18465080431986, 122.5219130023854
model13c, 0.0, 0.0, 3.0, 25.0, 4.0, 7.0, 0.0, 0.0, 47.0, 14.0, 7.733498242013999, 4.382858003025099, 137.07000000000002, 22.267865823913787, 19.104170950288378, 0.7205787323409949, 0.7205776737283781, 0.0, 0.0, 0.0, 0.0, 19.30029526180697, 4.258985874596985, 1.2603259047912819e-14, 1.2603259047912819e-14, 3.4482328555107107, 2.8362164004996124, 2.9398271481899685, 2.9398219830582777, 0.0, 0.0, -0.5506296743419659, -0.2188179597881743, -254.57870373976053, 113.26404105969281
1HSG, 1.0, 0.0, 3.0, 19.0, 5.0, 6.0, 0.0, 0.0, 45.0, 12.0, 6.608905256559, 2.7033499969552004, 119.23, 18.45101988124203, 15.070143939605078, 1.6943635287817504, 1.6943306315415785, 0.0, 0.0, 0.0, 0.0, 23.16961451759996, 4.390991069289265, 0.0, 0.0, 3.270110792816177, 2.551686012862576, 1.8175735189554765, 1.81757351592307, 0.0, 0.0, 0.3507881801623727, -0.12123603851872755, -298.2745985552227, 134.97032730002104
model16f, 0.0, 0.0, 4.0, 29.0, 3.0, 6.0, 0.0, 0.0, 50.0, 15.0, 8.615959753092001, 5.202896258844799, 134.27000000000004, 21.683949045373875, 18.81017582488386, 2.17630596084641, 2.1762678440327585, 0.0, 0.0, 0.0, 0.0, 19.47821933787914, 4.80776809988234, 1.271275282380787e-14, 1.271275282380787e-14, 2.6081581666687463, 2.1038032281594963, 2.9662324160589435, 2.9585169501678523, 0.0, 0.0, -0.27751771133499686, -0.19187540007476195, -268.8559837490249, 123.0383138097375
model22a, 0.0, 0.0, 4.0, 28.0, 3.0, 5.0, 0.0, 0.0, 47.0, 14.0, 8.40986539784, 5.341152970304798, 117.2, 16.400878311185703, 16.216967669342647, 3.2381578191540656, 3.236560803754002, 0.0, 0.0, 0.0, 0.0, 22.21029258846019, 5.4582449110042655, 1.3689167967282078e-07, 1.3689167967282078e-07, 3.045803301289409, 2.366766836982989, 2.0465193202406984, 1.9994218852727004, 0.0, 0.0, -0.2680926624873283, -0.1474674506995392, -288.07004037990873, 126.59437697162927
3EKX, 1.0, 0.0, 2.0, 22.0, 5.0, 5.0, 0.0, 0.0, 40.0, 10.0, 8.132558262364999, 5.860116374625299, 128.4, 16.83807024114471, 14.074126025064793, 2.7812902499782024, 2.6025268870700393, 0.0, 0.0, 0.0, 0.0, 25.07866912916679, 5.4874558611841655, 0.0, 0.0, 3.5844639529650912, 2.93443087752104, 1.2465529838558833, 1.2465529702212828, 0.0, 0.0, 0.6503968689227583, -0.07246509644546677, -290.3602566683727, 131.1816442356033
3OXC, 1.0, 0.0, 3.0, 21.0, 7.0, 6.0, 0.0, 0.0, 49.0, 13.0, 7.961820105437999, 3.8083018716064, 167.95, 19.17459984144782, 15.656590156489214, 0.6920840840663178, 0.6854902901082348, 0.0, 0.0, 0.0, 0.0, 25.144010388546246, 4.907386737834125, 2.9315154357601464e-06, 2.9315154357601464e-06, 5.777979641323155, 4.188092887476369, 2.093950921329153, 1.9879121728322158, 0.0, 0.0, 0.2833463036754217, -0.09191713200018486, -312.9522443674092, 150.3518252389957
model22d, 0.0, 0.0, 4.0, 31.0, 3.0, 8.0, 0.0, 0.0, 51.0, 15.0, 9.282741275421, 5.697395592274798, 117.2, 28.90678404894089, 23.28112462151999, 4.086404369802612, 4.085786304356345, 0.0, 0.0, 0.0, 0.0, 20.94999585423902, 5.037373128941592, 8.578549101057584e-09, 8.578549101057584e-09, 3.313087305922467, 2.6892567624346273, 2.000962586565187, 2.000786860517192, 0.0, 0.0, -0.46509188124171436, -0.1680981864466679, -279.9732390578255, 128.1338326134489
1HXW, 0.0, 0.0, 4.0, 20.0, 4.0, 6.0, 0.0, 0.0, 50.0, 18.0, 6.722135463703, 3.1827393814343, 202.26000000000005, 19.6531000607264, 17.76624080602241, 1.0022094337312255, 0.9763075947110881, 0.0, 0.0, 0.0, 0.0, 20.9919882277522, 4.428504427797342, 8.433344889639498e-13, 8.433344889639498e-13, 3.4268731209397854, 2.8444821970767245, 3.037146831414588, 2.9885454855946456, 0.0, 0.0, -0.9749548182139804, -0.2054853737941948, -302.28260515684656, 138.24228585400448
5HVP, 0.0, 0.0, 0.0, 12.0, 7.0, 9.0, 0.0, 0.0, 45.0, 20.0, 6.240460743752, 1.4190228056828014, 223.25999999999993, 24.518737509273862, 18.915250262543776, 2.0862380542272425, 2.086237377471409, 0.0, 0.0, 0.0, 0.0, 20.114764490809364, 3.924891961446339, 0.0, 0.0, 5.941735121051835, 5.249359215694088, 4.561023131288706, 4.561022394942342, 0.0, 0.0, 0.3288824951820878, -0.1724926380998026, -254.4233418339251, 108.25692710776526
model23a, 0.0, 0.0, 4.0, 26.0, 3.0, 6.0, 0.0, 0.0, 47.0, 13.0, 7.921997847496001, 4.8138977903371, 126.43000000000002, 14.897502548632842, 14.571917982397627, 0.430951506999694, 0.4297522885941438, 0.0, 0.0, 0.0, 0.0, 18.486938772773293, 5.0252228713269655, 5.543717532955494e-08, 5.543717532955494e-08, 2.1992017652351965, 1.595258113823197, 2.495969773107376, 2.464410230507686, 0.0, 0.0, 0.04264425943850857, -0.1361451761778021, -252.16175578252896, 104.00865549320976
3EL1, 0.0, 0.0, 3.0, 25.0, 5.0, 7.0, 0.0, 0.0, 51.0, 18.0, 8.587519573936001, 3.079184919786301, 171.22, 19.49256947771759, 17.66229663866657, 0.20745207808069907, 0.20745134123848932, 0.0, 0.0, 0.0, 0.0, 27.250364281335667, 5.312697904028886, 3.0436153977132742e-05, 3.0436153977132742e-05, 5.244544005999858, 4.634566473268165, 2.9923975932838425, 2.9923970928179715, 0.0, 0.0, -0.6365560632410882, -0.23308147428841292, -318.90152008561296, 147.0333489401986
